filename	key	count	classification
nmdc_materialized_patterns.yaml	Solonchaks	1	application
nmdc_materialized_patterns.yaml	Solonetz	1	application
nmdc_materialized_patterns.yaml	South side	1	application
nmdc_materialized_patterns.yaml	Spring	1	application
nmdc_materialized_patterns.yaml	StationaryPhaseEnum	1	application
nmdc_materialized_patterns.yaml	StatusEnum	1	application
nmdc_materialized_patterns.yaml	StorageProcess	1	application
nmdc_materialized_patterns.yaml	StrandedOrientationEnum	1	application
nmdc_materialized_patterns.yaml	Structural Annotation GFF	1	application
nmdc_materialized_patterns.yaml	Structural Annotation Stats Json	1	application
nmdc_materialized_patterns.yaml	Study	1	application
nmdc_materialized_patterns.yaml	StudyCategoryEnum	1	application
nmdc_materialized_patterns.yaml	SubSamplingProcess	1	application
nmdc_materialized_patterns.yaml	Subandroecious	1	application
nmdc_materialized_patterns.yaml	Subdioecious	1	application
nmdc_materialized_patterns.yaml	Subgynoecious	1	application
nmdc_materialized_patterns.yaml	SubmissionStatusEnum	1	application
nmdc_materialized_patterns.yaml	SubmittedPendingReview	1	application
nmdc_materialized_patterns.yaml	Submitter	1	application
nmdc_materialized_patterns.yaml	SubstanceRoleEnum	1	application
nmdc_materialized_patterns.yaml	Summer	1	application
nmdc_materialized_patterns.yaml	Sunday	1	application
nmdc_materialized_patterns.yaml	Supervision	1	application
nmdc_materialized_patterns.yaml	Synoecious	1	application
nmdc_materialized_patterns.yaml	TAXRANK	1	application
nmdc_materialized_patterns.yaml	TIGRFAM	1	application
nmdc_materialized_patterns.yaml	TIGRFam Annotation GFF	1	application
nmdc_materialized_patterns.yaml	TMRNA Annotation GFF	1	application
nmdc_materialized_patterns.yaml	TRNA Annotation GFF	1	application
nmdc_materialized_patterns.yaml	TargetGeneEnum	1	application
nmdc_materialized_patterns.yaml	TextValue	1	application
nmdc_materialized_patterns.yaml	Thursday	1	application
nmdc_materialized_patterns.yaml	Tight Gas Reservoir	1	application
nmdc_materialized_patterns.yaml	Tight Oil Reservoir	1	application
nmdc_materialized_patterns.yaml	TimestampValue	1	application
nmdc_materialized_patterns.yaml	Transitional - Beach	1	application
nmdc_materialized_patterns.yaml	Transitional - Deltaic	1	application
nmdc_materialized_patterns.yaml	Transitional - Lagoonal	1	application
nmdc_materialized_patterns.yaml	Transitional - Lake	1	application
nmdc_materialized_patterns.yaml	Transitional - Tidal	1	application
nmdc_materialized_patterns.yaml	Triassic	2	application
nmdc_materialized_patterns.yaml	Trimonoecious	1	application
nmdc_materialized_patterns.yaml	Trioecious	1	application
nmdc_materialized_patterns.yaml	Tuesday	1	application
nmdc_materialized_patterns.yaml	Type I	1	application
nmdc_materialized_patterns.yaml	Type II	1	application
nmdc_materialized_patterns.yaml	Type III	1	application
nmdc_materialized_patterns.yaml	Type IV	1	application
nmdc_materialized_patterns.yaml	U	1	application
nmdc_materialized_patterns.yaml	UBERON	1	application
nmdc_materialized_patterns.yaml	UCD_Genome_Center	1	application
nmdc_materialized_patterns.yaml	UCSD	1	application
nmdc_materialized_patterns.yaml	UO	1	application
nmdc_materialized_patterns.yaml	Unfiltered Metaproteomics Results	1	application
nmdc_materialized_patterns.yaml	UniProtKB	1	application
nmdc_materialized_patterns.yaml	Unisexual	1	application
nmdc_materialized_patterns.yaml	UnitEnum	1	application
nmdc_materialized_patterns.yaml	UpdatesRequired	1	application
nmdc_materialized_patterns.yaml	V	1	application
nmdc_materialized_patterns.yaml	Validation	1	application
nmdc_materialized_patterns.yaml	Vertisols	1	application
nmdc_materialized_patterns.yaml	Virus Summary	1	application
nmdc_materialized_patterns.yaml	Visualization	1	application
nmdc_materialized_patterns.yaml	Volcanic	1	application
nmdc_materialized_patterns.yaml	W	1	application
nmdc_materialized_patterns.yaml	W/m2	1	application
nmdc_materialized_patterns.yaml	WAX	1	application
nmdc_materialized_patterns.yaml	WCX	1	application
nmdc_materialized_patterns.yaml	Wednesday	1	application
nmdc_materialized_patterns.yaml	Weekly	1	application
nmdc_materialized_patterns.yaml	West side	1	application
nmdc_materialized_patterns.yaml	Winter	1	application
nmdc_materialized_patterns.yaml	Workflow Operation Summary	1	application
nmdc_materialized_patterns.yaml	WorkflowExecution	1	application
nmdc_materialized_patterns.yaml	Writing original draft	1	application
nmdc_materialized_patterns.yaml	Writing review and editing	1	application
nmdc_materialized_patterns.yaml	Yermosols	1	application
nmdc_materialized_patterns.yaml	YesNoEnum	1	application
nmdc_materialized_patterns.yaml	ZIC-HILIC	1	application
nmdc_materialized_patterns.yaml	ZIC-cHILIC	1	application
nmdc_materialized_patterns.yaml	ZIC-pHILIC	1	application
nmdc_materialized_patterns.yaml	[FNU]	1	application
nmdc_materialized_patterns.yaml	[NTU]	1	application
nmdc_materialized_patterns.yaml	[cft_i]	1	application
nmdc_materialized_patterns.yaml	[g]	1	application
nmdc_materialized_patterns.yaml	[in_i]	1	application
nmdc_materialized_patterns.yaml	[kn_i]	1	application
nmdc_materialized_patterns.yaml	[lb_av]	1	application
nmdc_materialized_patterns.yaml	[pH]	1	application
nmdc_materialized_patterns.yaml	[ppb]	1	application
nmdc_materialized_patterns.yaml	[ppm]	1	application
nmdc_materialized_patterns.yaml	[ppth]	1	application
nmdc_materialized_patterns.yaml	[sft_i]	1	application
nmdc_materialized_patterns.yaml	a	1	application
nmdc_materialized_patterns.yaml	abs_air_humidity	1	application
nmdc_materialized_patterns.yaml	abstract	29	metamodel
nmdc_materialized_patterns.yaml	acetic_acid	1	application
nmdc_materialized_patterns.yaml	acetonitrile	1	application
nmdc_materialized_patterns.yaml	acid	1	application
nmdc_materialized_patterns.yaml	acid_base	1	application
nmdc_materialized_patterns.yaml	acoustical treatment	1	application
nmdc_materialized_patterns.yaml	active surveillance in response to an outbreak	1	application
nmdc_materialized_patterns.yaml	active surveillance not initiated by an outbreak	1	application
nmdc_materialized_patterns.yaml	add_date	1	application
nmdc_materialized_patterns.yaml	add_recov_method	1	application
nmdc_materialized_patterns.yaml	addition	1	application
nmdc_materialized_patterns.yaml	additional_info	1	application
nmdc_materialized_patterns.yaml	address	1	application
nmdc_materialized_patterns.yaml	adj_room	1	application
nmdc_materialized_patterns.yaml	adobe	1	application
nmdc_materialized_patterns.yaml	aero_struc	1	application
nmdc_materialized_patterns.yaml	aerobic	1	application
nmdc_materialized_patterns.yaml	agilent	1	application
nmdc_materialized_patterns.yaml	agilent_7980A	1	application
nmdc_materialized_patterns.yaml	agilent_8890A	1	application
nmdc_materialized_patterns.yaml	agrochem_addition	1	application
nmdc_materialized_patterns.yaml	air_PM_concen	1	application
nmdc_materialized_patterns.yaml	air_temp	1	application
nmdc_materialized_patterns.yaml	air_temp_regm	1	application
nmdc_materialized_patterns.yaml	airport	1	application
nmdc_materialized_patterns.yaml	al_sat	2	application
nmdc_materialized_patterns.yaml	al_sat_meth	2	application
nmdc_materialized_patterns.yaml	aliases	729	metamodel
nmdc_materialized_patterns.yaml	alkalinity	1	application
nmdc_materialized_patterns.yaml	alkalinity_method	1	application
nmdc_materialized_patterns.yaml	alkanes	1	application
nmdc_materialized_patterns.yaml	alkyl_diethers	1	application
nmdc_materialized_patterns.yaml	all gender	1	application
nmdc_materialized_patterns.yaml	alphaLP	1	application
nmdc_materialized_patterns.yaml	alt	1	application
nmdc_materialized_patterns.yaml	alt_descriptions	6	metamodel
nmdc_materialized_patterns.yaml	alternative_descriptions	1	application
nmdc_materialized_patterns.yaml	alternative_identifiers	3	application
nmdc_materialized_patterns.yaml	alternative_names	2	application
nmdc_materialized_patterns.yaml	alternative_titles	1	application
nmdc_materialized_patterns.yaml	aluminum	1	application
nmdc_materialized_patterns.yaml	ambidexterity	1	application
nmdc_materialized_patterns.yaml	aminopept_act	1	application
nmdc_materialized_patterns.yaml	amitriptyline	1	application
nmdc_materialized_patterns.yaml	ammonium	1	application
nmdc_materialized_patterns.yaml	ammonium_acetate	1	application
nmdc_materialized_patterns.yaml	ammonium_bicarbonate	1	application
nmdc_materialized_patterns.yaml	ammonium_nitrogen	1	application
nmdc_materialized_patterns.yaml	amount_light	1	application
nmdc_materialized_patterns.yaml	amplicon sequencing assay	1	application
nmdc_materialized_patterns.yaml	amplicon_sequencing_assay	1	application
nmdc_materialized_patterns.yaml	anaerobic	1	application
nmdc_materialized_patterns.yaml	analysis_identifiers	1	application
nmdc_materialized_patterns.yaml	analysis_type	1	application
nmdc_materialized_patterns.yaml	analyte_category	3	application
nmdc_materialized_patterns.yaml	ances_data	1	application
nmdc_materialized_patterns.yaml	annotations	605	metamodel
nmdc_materialized_patterns.yaml	annual_precpt	1	application
nmdc_materialized_patterns.yaml	annual_temp	1	application
nmdc_materialized_patterns.yaml	antibiotic_regm	1	application
nmdc_materialized_patterns.yaml	antisense orientation	1	application
nmdc_materialized_patterns.yaml	api	1	application
nmdc_materialized_patterns.yaml	applied_roles	1	application
nmdc_materialized_patterns.yaml	applies_to_person	1	application
nmdc_materialized_patterns.yaml	aqueous_layer	1	application
nmdc_materialized_patterns.yaml	arch_struc	1	application
nmdc_materialized_patterns.yaml	arch_struc_enum	1	application
nmdc_materialized_patterns.yaml	aromatics_pc	1	application
nmdc_materialized_patterns.yaml	as built	2	application
nmdc_materialized_patterns.yaml	asm_score	1	application
nmdc_materialized_patterns.yaml	asphaltenes_pc	1	application
nmdc_materialized_patterns.yaml	assembly_identifiers	1	application
nmdc_materialized_patterns.yaml	assembly_size_too_small	1	application
nmdc_materialized_patterns.yaml	associated_dois	1	application
nmdc_materialized_patterns.yaml	associated_studies	3	application
nmdc_materialized_patterns.yaml	atm	1	application
nmdc_materialized_patterns.yaml	atmospheric_data	1	application
nmdc_materialized_patterns.yaml	atmospheric_pressure_chemical_ionization	1	application
nmdc_materialized_patterns.yaml	atmospheric_pressure_photo_ionization	1	application
nmdc_materialized_patterns.yaml	attic	2	application
nmdc_materialized_patterns.yaml	attributes	1	metamodel
nmdc_materialized_patterns.yaml	auditorium	1	application
nmdc_materialized_patterns.yaml	automated count	1	application
nmdc_materialized_patterns.yaml	avg_dew_point	1	application
nmdc_materialized_patterns.yaml	avg_occup	1	application
nmdc_materialized_patterns.yaml	avg_temp	1	application
nmdc_materialized_patterns.yaml	award_doi	1	application
nmdc_materialized_patterns.yaml	bac_prod	1	application
nmdc_materialized_patterns.yaml	bac_resp	1	application
nmdc_materialized_patterns.yaml	backslope	1	application
nmdc_materialized_patterns.yaml	bacteria_carb_prod	1	application
nmdc_materialized_patterns.yaml	badlands	1	application
nmdc_materialized_patterns.yaml	bahama shutters	1	application
nmdc_materialized_patterns.yaml	balcony	1	application
nmdc_materialized_patterns.yaml	bamboo	1	application
nmdc_materialized_patterns.yaml	barometric_press	1	application
nmdc_materialized_patterns.yaml	barrel-shaped	1	application
nmdc_materialized_patterns.yaml	base	23	metamodel
nmdc_materialized_patterns.yaml	basement	2	application
nmdc_materialized_patterns.yaml	basin	1	application
nmdc_materialized_patterns.yaml	bathroom	3	application
nmdc_materialized_patterns.yaml	bathroom_count	1	application
nmdc_materialized_patterns.yaml	battened	1	application
nmdc_materialized_patterns.yaml	bedroom	1	application
nmdc_materialized_patterns.yaml	bedroom_count	1	application
nmdc_materialized_patterns.yaml	benzene	1	application
nmdc_materialized_patterns.yaml	bettened and ledged	1	application
nmdc_materialized_patterns.yaml	bid	2	application
nmdc_materialized_patterns.yaml	bin_name	1	application
nmdc_materialized_patterns.yaml	bin_quality	1	application
nmdc_materialized_patterns.yaml	binned_contig_num	1	application
nmdc_materialized_patterns.yaml	biochem_oxygen_dem	1	application
nmdc_materialized_patterns.yaml	biocide	1	application
nmdc_materialized_patterns.yaml	biocide_admin_method	1	application
nmdc_materialized_patterns.yaml	biocides	1	application
nmdc_materialized_patterns.yaml	biofilm	1	application
nmdc_materialized_patterns.yaml	biogas_retention_time	1	application
nmdc_materialized_patterns.yaml	biogas_temperature	1	application
nmdc_materialized_patterns.yaml	biogenous	1	application
nmdc_materialized_patterns.yaml	biol_stat	1	application
nmdc_materialized_patterns.yaml	biol_stat_enum	1	application
nmdc_materialized_patterns.yaml	biolink	1	application
nmdc_materialized_patterns.yaml	biological contaminants	1	application
nmdc_materialized_patterns.yaml	biomass	1	application
nmdc_materialized_patterns.yaml	biomaterial_purity	1	application
nmdc_materialized_patterns.yaml	bioproject	1	application
nmdc_materialized_patterns.yaml	biosample	1	application
nmdc_materialized_patterns.yaml	biosample_categories	1	application
nmdc_materialized_patterns.yaml	biosample_identifiers	1	application
nmdc_materialized_patterns.yaml	biosample_set	1	application
nmdc_materialized_patterns.yaml	biotic_regm	1	application
nmdc_materialized_patterns.yaml	biotic_relationship	1	application
nmdc_materialized_patterns.yaml	biotic_relationship_enum	1	application
nmdc_materialized_patterns.yaml	bishomohopanol	1	application
nmdc_materialized_patterns.yaml	blinds	1	application
nmdc_materialized_patterns.yaml	blood_press_diast	1	application
nmdc_materialized_patterns.yaml	blood_press_syst	1	application
nmdc_materialized_patterns.yaml	boat	1	application
nmdc_materialized_patterns.yaml	boolean	1	metamodel
nmdc_materialized_patterns.yaml	bottom	1	application
nmdc_materialized_patterns.yaml	breeder's line	1	application
nmdc_materialized_patterns.yaml	broad_mappings	10	application
nmdc_materialized_patterns.yaml	bromide	1	application
nmdc_materialized_patterns.yaml	bruker	1	application
nmdc_materialized_patterns.yaml	buffer	1	application
nmdc_materialized_patterns.yaml	build_docs	1	application
nmdc_materialized_patterns.yaml	build_docs_enum	1	application
nmdc_materialized_patterns.yaml	build_occup_type	1	application
nmdc_materialized_patterns.yaml	build_occup_type_enum	1	application
nmdc_materialized_patterns.yaml	building	1	application
nmdc_materialized_patterns.yaml	building information model	1	application
nmdc_materialized_patterns.yaml	building navigation map	1	application
nmdc_materialized_patterns.yaml	building_setting	1	application
nmdc_materialized_patterns.yaml	building_setting_enum	1	application
nmdc_materialized_patterns.yaml	built_struc_age	1	application
nmdc_materialized_patterns.yaml	built_struc_set	1	application
nmdc_materialized_patterns.yaml	built_struc_type	1	application
nmdc_materialized_patterns.yaml	bulging walls	1	application
nmdc_materialized_patterns.yaml	bulk chemistry	1	application
nmdc_materialized_patterns.yaml	bulk_elect_conductivity	1	application
nmdc_materialized_patterns.yaml	bus	1	application
nmdc_materialized_patterns.yaml	bytes	1	application
nmdc_materialized_patterns.yaml	cP	1	application
nmdc_materialized_patterns.yaml	cabinet	2	application
nmdc_materialized_patterns.yaml	cafe	1	application
nmdc_materialized_patterns.yaml	calcium	1	application
nmdc_materialized_patterns.yaml	calibration_object	2	application
nmdc_materialized_patterns.yaml	calibration_set	1	application
nmdc_materialized_patterns.yaml	calibration_standard	2	application
nmdc_materialized_patterns.yaml	calibration_target	3	application
nmdc_materialized_patterns.yaml	car	1	application
nmdc_materialized_patterns.yaml	carb_dioxide	1	application
nmdc_materialized_patterns.yaml	carb_monoxide	1	application
nmdc_materialized_patterns.yaml	carb_nitro_ratio	1	application
nmdc_materialized_patterns.yaml	carpet	2	application
nmdc_materialized_patterns.yaml	carriage	1	application
nmdc_materialized_patterns.yaml	cas	1	application
nmdc_materialized_patterns.yaml	cathedral	1	application
nmdc_materialized_patterns.yaml	ceil_area	1	application
nmdc_materialized_patterns.yaml	ceil_cond	1	application
nmdc_materialized_patterns.yaml	ceil_cond_enum	1	application
nmdc_materialized_patterns.yaml	ceil_finish_mat	1	application
nmdc_materialized_patterns.yaml	ceil_finish_mat_enum	1	application
nmdc_materialized_patterns.yaml	ceil_struc	1	application
nmdc_materialized_patterns.yaml	ceil_texture	1	application
nmdc_materialized_patterns.yaml	ceil_texture_enum	1	application
nmdc_materialized_patterns.yaml	ceil_thermal_mass	1	application
nmdc_materialized_patterns.yaml	ceil_type	1	application
nmdc_materialized_patterns.yaml	ceil_type_enum	1	application
nmdc_materialized_patterns.yaml	ceil_water_mold	1	application
nmdc_materialized_patterns.yaml	ceiling	1	application
nmdc_materialized_patterns.yaml	ceiling discoloration	1	application
nmdc_materialized_patterns.yaml	cellular PVC	1	application
nmdc_materialized_patterns.yaml	center	1	application
nmdc_materialized_patterns.yaml	center of car	1	application
nmdc_materialized_patterns.yaml	centroid	1	application
nmdc_materialized_patterns.yaml	chair	1	application
nmdc_materialized_patterns.yaml	chem_administration	1	application
nmdc_materialized_patterns.yaml	chem_mutagen	1	application
nmdc_materialized_patterns.yaml	chem_oxygen_dem	1	application
nmdc_materialized_patterns.yaml	chem_treat_method	1	application
nmdc_materialized_patterns.yaml	chem_treatment	1	application
nmdc_materialized_patterns.yaml	chemical air filter	1	application
nmdc_materialized_patterns.yaml	chemical_conversion_category	1	application
nmdc_materialized_patterns.yaml	chemical_entity_set	1	application
nmdc_materialized_patterns.yaml	chemical_formula	1	application
nmdc_materialized_patterns.yaml	chimera_check	1	application
nmdc_materialized_patterns.yaml	chisel	1	application
nmdc_materialized_patterns.yaml	chloride	1	application
nmdc_materialized_patterns.yaml	chloroform	1	application
nmdc_materialized_patterns.yaml	chloroform_layer	1	application
nmdc_materialized_patterns.yaml	chlorophyll	1	application
nmdc_materialized_patterns.yaml	chromatographic_category	2	application
nmdc_materialized_patterns.yaml	chymotrypsin	1	application
nmdc_materialized_patterns.yaml	cinder blocks	1	application
nmdc_materialized_patterns.yaml	cities	1	application
nmdc_materialized_patterns.yaml	clad	1	application
nmdc_materialized_patterns.yaml	class_uri	77	metamodel
nmdc_materialized_patterns.yaml	classes	1	metamodel
nmdc_materialized_patterns.yaml	clear finish	1	application
nmdc_materialized_patterns.yaml	clear sky	1	application
nmdc_materialized_patterns.yaml	climate_environment	2	application
nmdc_materialized_patterns.yaml	clonal selection	1	application
nmdc_materialized_patterns.yaml	close_mappings	11	application
nmdc_materialized_patterns.yaml	closet	2	application
nmdc_materialized_patterns.yaml	cloudy	1	application
nmdc_materialized_patterns.yaml	cm	1	application
nmdc_materialized_patterns.yaml	cm2	1	application
nmdc_materialized_patterns.yaml	cm3/cm3	1	application
nmdc_materialized_patterns.yaml	coach	1	application
nmdc_materialized_patterns.yaml	coffered	1	application
nmdc_materialized_patterns.yaml	collapsible	2	application
nmdc_materialized_patterns.yaml	collected_from	2	application
nmdc_materialized_patterns.yaml	collecting_biosamples_from_site_set	1	application
nmdc_materialized_patterns.yaml	collection_date	1	application
nmdc_materialized_patterns.yaml	collection_date_inc	1	application
nmdc_materialized_patterns.yaml	collection_time	1	application
nmdc_materialized_patterns.yaml	collection_time_inc	1	application
nmdc_materialized_patterns.yaml	combustion	1	application
nmdc_materialized_patterns.yaml	commensal	1	application
nmdc_materialized_patterns.yaml	comments	128	metamodel
nmdc_materialized_patterns.yaml	commercial	1	application
nmdc_materialized_patterns.yaml	commissioning report	1	application
nmdc_materialized_patterns.yaml	commonly of the building	1	application
nmdc_materialized_patterns.yaml	community	1	application
nmdc_materialized_patterns.yaml	complaint logs	1	application
nmdc_materialized_patterns.yaml	completeness	1	application
nmdc_materialized_patterns.yaml	completion_date	1	application
nmdc_materialized_patterns.yaml	composite	1	application
nmdc_materialized_patterns.yaml	compression_type	1	application
nmdc_materialized_patterns.yaml	concave	1	application
nmdc_materialized_patterns.yaml	concentration	1	application
nmdc_materialized_patterns.yaml	concrete	3	application
nmdc_materialized_patterns.yaml	condensation	1	application
nmdc_materialized_patterns.yaml	conditionings	1	application
nmdc_materialized_patterns.yaml	conduc	1	application
nmdc_materialized_patterns.yaml	conference room	2	application
nmdc_materialized_patterns.yaml	configuration_set	1	application
nmdc_materialized_patterns.yaml	conforms_to	5	metamodel
nmdc_materialized_patterns.yaml	conifers	1	application
nmdc_materialized_patterns.yaml	consortium	1	application
nmdc_materialized_patterns.yaml	construction	2	application
nmdc_materialized_patterns.yaml	contained_in	1	application
nmdc_materialized_patterns.yaml	container_size	1	application
nmdc_materialized_patterns.yaml	contamination	1	application
nmdc_materialized_patterns.yaml	contexts	13	application
nmdc_materialized_patterns.yaml	contig_bp	1	application
nmdc_materialized_patterns.yaml	contigs	1	application
nmdc_materialized_patterns.yaml	contract administration	1	application
nmdc_materialized_patterns.yaml	contributors	13	metamodel
nmdc_materialized_patterns.yaml	cool_syst_id	1	application
nmdc_materialized_patterns.yaml	core field	1	application
nmdc_materialized_patterns.yaml	cork	1	application
nmdc_materialized_patterns.yaml	corner room	1	application
nmdc_materialized_patterns.yaml	corrugated steel	1	application
nmdc_materialized_patterns.yaml	cosmogenous	1	application
nmdc_materialized_patterns.yaml	cost estimate	1	application
nmdc_materialized_patterns.yaml	count	2	application
nmdc_materialized_patterns.yaml	counter top	1	application
nmdc_materialized_patterns.yaml	cove	1	application
nmdc_materialized_patterns.yaml	crawlspace	1	application
nmdc_materialized_patterns.yaml	created_by	1	metamodel
nmdc_materialized_patterns.yaml	crop trees	1	application
nmdc_materialized_patterns.yaml	crop_rotation	1	application
nmdc_materialized_patterns.yaml	crows feet	2	application
nmdc_materialized_patterns.yaml	crows-foot stomp	2	application
nmdc_materialized_patterns.yaml	ctg_l50	1	application
nmdc_materialized_patterns.yaml	ctg_l90	1	application
nmdc_materialized_patterns.yaml	ctg_logsum	1	application
nmdc_materialized_patterns.yaml	ctg_max	1	application
nmdc_materialized_patterns.yaml	ctg_n50	1	application
nmdc_materialized_patterns.yaml	ctg_n90	1	application
nmdc_materialized_patterns.yaml	ctg_powsum	1	application
nmdc_materialized_patterns.yaml	cult_root_med	1	application
nmdc_materialized_patterns.yaml	cur_land_use	1	application
nmdc_materialized_patterns.yaml	cur_land_use_enum	1	application
nmdc_materialized_patterns.yaml	cur_vegetation	2	application
nmdc_materialized_patterns.yaml	cur_vegetation_meth	2	application
nmdc_materialized_patterns.yaml	curie	1	metamodel
nmdc_materialized_patterns.yaml	curtains	1	application
nmdc_materialized_patterns.yaml	cutting disc	1	application
nmdc_materialized_patterns.yaml	d	1	application
nmdc_materialized_patterns.yaml	damaged	7	application
nmdc_materialized_patterns.yaml	data center	1	application
nmdc_materialized_patterns.yaml	data_category	2	application
nmdc_materialized_patterns.yaml	data_dependent_acquisition	1	application
nmdc_materialized_patterns.yaml	data_generation_set	1	application
nmdc_materialized_patterns.yaml	data_independent_acquisition	1	application
nmdc_materialized_patterns.yaml	data_management_plan_doi	1	application
nmdc_materialized_patterns.yaml	data_object_id	1	application
nmdc_materialized_patterns.yaml	data_object_set	1	application
nmdc_materialized_patterns.yaml	data_object_type	3	application
nmdc_materialized_patterns.yaml	dataset_doi	1	application
nmdc_materialized_patterns.yaml	date	1	metamodel
nmdc_materialized_patterns.yaml	date_created	1	application
nmdc_materialized_patterns.yaml	date_last_rain	1	application
nmdc_materialized_patterns.yaml	date_or_datetime	1	metamodel
nmdc_materialized_patterns.yaml	datetime	1	metamodel
nmdc_materialized_patterns.yaml	dcterms	1	application
nmdc_materialized_patterns.yaml	decimal	1	metamodel
nmdc_materialized_patterns.yaml	decimal_degree	1	application
nmdc_materialized_patterns.yaml	decomposition	1	application
nmdc_materialized_patterns.yaml	default_prefix	1	metamodel
nmdc_materialized_patterns.yaml	default_range	1	metamodel
nmdc_materialized_patterns.yaml	definition	1	metamodel
nmdc_materialized_patterns.yaml	deg	1	application
nmdc_materialized_patterns.yaml	density	1	application
nmdc_materialized_patterns.yaml	depos_env	1	application
nmdc_materialized_patterns.yaml	depos_env_enum	1	application
nmdc_materialized_patterns.yaml	deprecated	7	metamodel
nmdc_materialized_patterns.yaml	depth	1	application
nmdc_materialized_patterns.yaml	derivatization	1	application
nmdc_materialized_patterns.yaml	derivatizing_agent	1	application
nmdc_materialized_patterns.yaml	description	1309	metamodel
nmdc_materialized_patterns.yaml	design	2	application
nmdc_materialized_patterns.yaml	designates_type	1	metamodel
nmdc_materialized_patterns.yaml	desk lamp	1	application
nmdc_materialized_patterns.yaml	desks	1	application
nmdc_materialized_patterns.yaml	dew_point	1	application
nmdc_materialized_patterns.yaml	diagram	1	application
nmdc_materialized_patterns.yaml	diether_lipids	1	application
nmdc_materialized_patterns.yaml	direct_infusion_autosampler	1	application
nmdc_materialized_patterns.yaml	direct_infusion_syringe	1	application
nmdc_materialized_patterns.yaml	disc plough	1	application
nmdc_materialized_patterns.yaml	display_order	1	application
nmdc_materialized_patterns.yaml	diss_carb_dioxide	1	application
nmdc_materialized_patterns.yaml	diss_hydrogen	1	application
nmdc_materialized_patterns.yaml	diss_inorg_carb	1	application
nmdc_materialized_patterns.yaml	diss_inorg_nitro	1	application
nmdc_materialized_patterns.yaml	diss_inorg_phosp	1	application
nmdc_materialized_patterns.yaml	diss_iron	1	application
nmdc_materialized_patterns.yaml	diss_org_carb	1	application
nmdc_materialized_patterns.yaml	diss_org_nitro	1	application
nmdc_materialized_patterns.yaml	diss_oxygen	1	application
nmdc_materialized_patterns.yaml	diss_oxygen_fluid	1	application
nmdc_materialized_patterns.yaml	dissemination	1	application
nmdc_materialized_patterns.yaml	dna_absorb1	1	application
nmdc_materialized_patterns.yaml	dna_absorb2	1	application
nmdc_materialized_patterns.yaml	dna_collect_site	1	application
nmdc_materialized_patterns.yaml	dna_concentration	1	application
nmdc_materialized_patterns.yaml	dna_extraction	1	application
nmdc_materialized_patterns.yaml	dna_isolate_meth	1	application
nmdc_materialized_patterns.yaml	dna_organisms	1	application
nmdc_materialized_patterns.yaml	doi	1	application
nmdc_materialized_patterns.yaml	doi_category	3	application
nmdc_materialized_patterns.yaml	doi_provider	3	application
nmdc_materialized_patterns.yaml	doi_value	1	application
nmdc_materialized_patterns.yaml	door	1	application
nmdc_materialized_patterns.yaml	door_comp_type	1	application
nmdc_materialized_patterns.yaml	door_comp_type_enum	1	application
nmdc_materialized_patterns.yaml	door_cond	1	application
nmdc_materialized_patterns.yaml	door_cond_enum	1	application
nmdc_materialized_patterns.yaml	door_direct	1	application
nmdc_materialized_patterns.yaml	door_direct_enum	1	application
nmdc_materialized_patterns.yaml	door_loc	1	application
nmdc_materialized_patterns.yaml	door_loc_enum	1	application
nmdc_materialized_patterns.yaml	door_mat	1	application
nmdc_materialized_patterns.yaml	door_mat_enum	1	application
nmdc_materialized_patterns.yaml	door_move	1	application
nmdc_materialized_patterns.yaml	door_move_enum	1	application
nmdc_materialized_patterns.yaml	door_size	1	application
nmdc_materialized_patterns.yaml	door_type	1	application
nmdc_materialized_patterns.yaml	door_type_enum	1	application
nmdc_materialized_patterns.yaml	door_type_metal	1	application
nmdc_materialized_patterns.yaml	door_type_metal_enum	1	application
nmdc_materialized_patterns.yaml	door_type_wood	1	application
nmdc_materialized_patterns.yaml	door_type_wood_enum	1	application
nmdc_materialized_patterns.yaml	door_water_mold	1	application
nmdc_materialized_patterns.yaml	double	1	metamodel
nmdc_materialized_patterns.yaml	double skip	2	application
nmdc_materialized_patterns.yaml	down_par	1	application
nmdc_materialized_patterns.yaml	downtown	1	application
nmdc_materialized_patterns.yaml	drainage_class	1	application
nmdc_materialized_patterns.yaml	drainage_class_enum	1	application
nmdc_materialized_patterns.yaml	drawings	1	application
nmdc_materialized_patterns.yaml	drawings_enum	1	application
nmdc_materialized_patterns.yaml	drill	1	application
nmdc_materialized_patterns.yaml	drilling rig	1	application
nmdc_materialized_patterns.yaml	dropped	1	application
nmdc_materialized_patterns.yaml	drywall	1	application
nmdc_materialized_patterns.yaml	duration	1	application
nmdc_materialized_patterns.yaml	dust	1	application
nmdc_materialized_patterns.yaml	east	6	application
nmdc_materialized_patterns.yaml	east corner	1	application
nmdc_materialized_patterns.yaml	ebb tide	1	application
nmdc_materialized_patterns.yaml	ecosystem	1	application
nmdc_materialized_patterns.yaml	ecosystem_category	1	application
nmdc_materialized_patterns.yaml	ecosystem_path_id	1	application
nmdc_materialized_patterns.yaml	ecosystem_subtype	1	application
nmdc_materialized_patterns.yaml	ecosystem_type	1	application
nmdc_materialized_patterns.yaml	edam.data	1	application
nmdc_materialized_patterns.yaml	edam.format	1	application
nmdc_materialized_patterns.yaml	edge of car	1	application
